generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name,api_key_disabled
gen-1779213827-o6xjF6mk5ovjWkSNWd5U,2026-05-19 18:03:47.050,0.124525,,-0.000385,,0,75486,103,29,256,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,11977,8487,Kilo Code,OpenRouterFree,false
gen-1779213718-PIhc4hoIllTyWqGQgFNj,2026-05-19 18:01:58.397,0.021653,,-0.103255,,0,74213,706,17,68608,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,26223,2724,Kilo Code,OpenRouterFree,false
gen-1779213690-EmmQTXFSY88MQZYvM9yq,2026-05-19 18:01:30.511,0.03652,,-0.08611,,0,73096,581,256,57216,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,22092,3362,Kilo Code,OpenRouterFree,false
gen-1779213556-0RkJgu2IJjtXBiVX9P32,2026-05-19 17:59:16.770,0.024479,,-0.102484,,0,68655,3932,67,68096,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,117215,2028,Kilo Code,OpenRouterFree,false
gen-1779213523-2YlczyYviXN3fkv8eyNt,2026-05-19 17:58:43.555,0.011247,,-0.101521,,0,68018,155,35,67456,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,6590,1671,Kilo Code,OpenRouterFree,false
gen-1779213502-8PmgC5Kl1scmwOZ7B4co,2026-05-19 17:58:22.084,0.011068,,-0.100558,,0,67433,104,14,66816,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,5331,1905,Kilo Code,OpenRouterFree,false
gen-1779213362-k7OXlj4YQwS6w4hgrUBV,2026-05-19 17:56:01.844,0.02865,,-0.082835,,0,66344,580,472,55040,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,21508,3661,Kilo Code,OpenRouterFree,false
gen-1779213342-v1OyDz1T42FmXMcRHgkI,2026-05-19 17:55:41.785,0.094638,,,,0,57184,82,17,0,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,11013,8631,Kilo Code,OpenRouterFree,false
gen-1779213279-t6QnLNuAwvtyiK96STNE,2026-05-19 17:54:39.357,0.014124,,-0.082064,,0,55156,1489,37,54528,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,49931,1831,Kilo Code,OpenRouterFree,false
gen-1779213218-EwVWC7U63e7Q1oGnncJw,2026-05-19 17:53:38.261,0.01732,,-0.075322,,0,53165,1414,444,50048,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,48516,2294,Kilo Code,OpenRouterFree,false
gen-1779213172-eUQbCmV5XxgrxPKtF22Z,2026-05-19 17:52:52.392,0.086532,,-0.000385,,0,50581,994,891,256,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,39035,6387,Kilo Code,OpenRouterFree,false
gen-1779213161-yGFovoZLY1V2LoZR92Nt,2026-05-19 17:52:41.707,0.008573,,-0.074359,,0,50024,113,30,49408,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,5948,2394,Kilo Code,OpenRouterFree,false
gen-1779213104-qTuN8KV5lnOeUFFNv92k,2026-05-19 17:51:44.853,0.041851,,-0.04238,,0,48097,1400,1331,28160,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,50885,4601,Kilo Code,OpenRouterFree,false
gen-1779213092-gP4mboZdioCbpMHgaGGF,2026-05-19 17:51:32.172,0.06315,,,,0,37988,135,46,0,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,6200,4231,Kilo Code,OpenRouterFree,false
gen-1779213078-IE0UB6vYhNRfGpWI2o5F,2026-05-19 17:51:18.860,0.028981,,-0.017915,,0,28030,186,85,11904,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,8419,2840,Kilo Code,OpenRouterFree,false
gen-1779213066-dJ8lJR3wkzaKC00TEgZP,2026-05-19 17:51:06.672,0.02032,,-0.000385,,0,12351,94,15,256,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,6510,2908,Kilo Code,OpenRouterFree,false
gen-1779213055-PcUo8Adx8pjPirB8HNQv,2026-05-19 17:50:55.473,0.002851,,,,0,393,633,612,0,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,stop,stop,22736,1566,Kilo Code,OpenRouterFree,false
gen-1779213048-BEwJdUZWsKzKfmxXgYvR,2026-05-19 17:50:48.174,0.019823,,-0.000385,,0,11600,307,73,256,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,12399,2659,Kilo Code,OpenRouterFree,false
gen-1779212494-yYkeAYq6UW1H7QfCLdoe,2026-05-19 17:41:34.838,0.033393,,-0.297243,,0,197952,1154,17,197504,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,40921,3325,Kilo Code,OpenRouterFree,false
gen-1779212468-BUleYWLI8rAYbySRlxXg,2026-05-19 17:41:08.473,0.092955,,-0.234057,,0,197078,527,391,155520,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,25511,7881,Kilo Code,OpenRouterFree,false
gen-1779212456-t6CzkMNqXdxGaDCEvs1u,2026-05-19 17:40:56.389,0.033212,,-0.224232,,0,155614,196,79,148992,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,10866,4434,Kilo Code,OpenRouterFree,false
gen-1779212423-CpQotdtxMyhlFmCucU99,2026-05-19 17:40:23.725,0.256761,,,,0,154805,383,65,0,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,30792,19528,Kilo Code,OpenRouterFree,false
gen-1779212400-TZKBiin7bb77agWVe4Ga,2026-05-19 17:40:00.587,0.025899,,-0.229819,,0,153836,543,119,152704,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,21121,3575,Kilo Code,OpenRouterFree,false
gen-1779212361-MKBPBMPUcuydiR6OVYbz,2026-05-19 17:39:21.706,0.254305,,,,0,152766,644,107,0,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,36620,17958,Kilo Code,OpenRouterFree,false
gen-1779212303-eVY56cUN9dYoP6gEVJeD,2026-05-19 17:38:22.965,0.253561,,,,0,151421,1068,34,0,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,56029,17115,Kilo Code,OpenRouterFree,false
gen-1779212256-b3ifDP1yr758j9h2XcOq,2026-05-19 17:37:36.347,0.250025,,-0.000385,,0,150022,826,83,256,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,44794,18381,Kilo Code,OpenRouterFree,false
gen-1779212233-oiHxypLInDcKdooDDh6p,2026-05-19 17:37:13.924,0.049391,,-0.198419,,0,149062,534,44,131840,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,20383,5111,Kilo Code,OpenRouterFree,false
gen-1779212174-Qlm7oRsifdOtPxfmJW0G,2026-05-19 17:36:14.900,0.058548,,-0.188787,,0,147496,1140,543,125440,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,57081,24724,Kilo Code,OpenRouterFree,false
gen-1779212139-Co5eT2kcTiUHYe1DanAU,2026-05-19 17:35:39.616,0.24367,,,,0,146424,595,171,0,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,33384,16105,Kilo Code,OpenRouterFree,false
gen-1779212125-vXWbWju0z4hr8XS2y2vL,2026-05-19 17:35:25.008,0.021195,,-0.196878,,0,131546,294,202,130816,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,13557,4497,Kilo Code,OpenRouterFree,false
gen-1779212108-CSXE62ABIM5B8LCsGCZc,2026-05-19 17:35:08.729,0.021255,,-0.196107,,0,130866,412,38,130304,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,15495,3035,Kilo Code,OpenRouterFree,false
gen-1779212073-93pFM4ztraSNeXsUFFl5,2026-05-19 17:34:33.604,0.02526,,-0.191869,,0,129377,1051,174,127488,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,34252,4058,Kilo Code,OpenRouterFree,false
gen-1779212027-nYXVTGdP9CMxgeRudhD6,2026-05-19 17:33:47.136,0.048995,,-0.16644,,0,127598,1408,174,110592,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,44177,4126,Kilo Code,OpenRouterFree,false
gen-1779211986-SNTX1n3jWaLXreodVgec,2026-05-19 17:33:05.988,0.045284,,-0.166826,,0,125905,1255,70,110848,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,39384,4526,Kilo Code,OpenRouterFree,false
gen-1779211918-ZOoNRH8VyxHebV6UBppf,2026-05-19 17:31:58.245,0.210261,,,,0,123700,1769,672,0,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,65555,14614,Kilo Code,OpenRouterFree,false
gen-1779211786-jxqL9ZYlFnb55hhlqyBa,2026-05-19 17:29:46.174,0.202479,,,,0,116571,2913,1582,0,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,82223,12970,Kilo Code,OpenRouterFree,false
gen-1779211726-1TtftuuJc4a0B6NV3Cyq,2026-05-19 17:28:46.470,0.190425,,,,0,110911,2133,2013,0,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,76832,13324,Kilo Code,OpenRouterFree,false
gen-1779211701-diLnM80sV43uwOUmYi4C,2026-05-19 17:28:21.050,0.183084,,,,0,110264,330,189,0,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,24342,13131,Kilo Code,OpenRouterFree,false
gen-1779211300-HuPVLniKrk5qAKA1X1EO,2026-05-19 17:21:40.636,0.186685,,,,0,102975,4821,1607,0,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,97637,10969,Kilo Code,OpenRouterFree,false
gen-1779211291-uL6X00Ne3ErmIjFUjHB4,2026-05-19 17:21:31.410,0.054434,,-0.097283,,0,91769,86,14,64640,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,8117,5073,Kilo Code,OpenRouterFree,false
gen-1779211136-lXx1pVg57pMCF0gZR72t,2026-05-19 17:18:56.963,0.057667,,-0.101328,,0,86902,4485,4367,67328,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,153915,3169,Kilo Code,OpenRouterFree,false
gen-1779211128-NAxbiLdYzMLg3RaITLi6,2026-05-19 17:18:48.777,0.010616,,-0.100943,,0,67357,121,19,67072,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,6946,2734,Kilo Code,OpenRouterFree,false
gen-1779211120-kK8Z7phE1evRF9nWK8Cx,2026-05-19 17:18:40.520,0.025243,,-0.085724,,0,67068,88,15,56960,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,7305,4414,Kilo Code,OpenRouterFree,false
gen-1779211096-AsPDJuhU44xl4S2woSB6,2026-05-19 17:18:16.083,0.107645,,,,0,64200,493,409,0,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,23542,7000,Kilo Code,OpenRouterFree,false
gen-1779211085-HPYwkmaXfRI9l2j0VM7D,2026-05-19 17:18:05.108,0.09438,,,,0,56964,112,29,0,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,10292,6454,Kilo Code,OpenRouterFree,false
gen-1779211066-WPuMMEPl77ju09S7HSl9,2026-05-19 17:17:46.691,0.093818,,,,0,56174,325,136,0,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,17633,6963,Kilo Code,OpenRouterFree,false
gen-1779211066-j63uc44MOMh00jRHWH7A,2026-05-19 17:17:46.052,0.001273,,,,0,95,321,299,0,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,stop,stop,12071,1406,Kilo Code,OpenRouterFree,false
gen-1779211054-D2eppj7479ylvNtO3DON,2026-05-19 17:17:34.423,0.018761,,,,0,10647,343,207,0,deepseek/deepseek-v4-pro-20260423,SiliconFlow,standard,false,true,,tool_calls,tool_calls,10829,3137,Kilo Code,OpenRouterFree,false
gen-emb-1779210732-RUR9CJKV9FaauyBFtip6,2026-05-19 17:12:11.742,0,,,,0,1,,,,openai/text-embedding-3-small,OpenAI,standard,false,false,,,,0,487,Roo Code,OpenRouterFree,false
gen-emb-1779210581-tjuWXCD3ISfhloGbCf1Q,2026-05-19 17:09:41.285,0,,,,0,1,,,,openai/text-embedding-3-small,OpenAI,standard,false,false,,,,0,729,Roo Code,OpenRouterFree,false
gen-1779206785-oV5UqtkSXTwGbPFr3zyF,2026-05-19 16:06:25.325,0.001751,,-0.097953,,0,227674,766,0,227072,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,25734,3686,Kilo Code,M1,false
gen-1779206770-iCLqOn6vw2CkTriyC4NQ,2026-05-19 16:06:10.961,0.001229,,-0.097677,,0,227002,185,66,226432,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,8455,2718,Kilo Code,M1,false
gen-1779206757-s2mlf0OJZ3MnntzNrHet,2026-05-19 16:05:57.345,0.001223,,-0.097345,,0,226317,139,35,225664,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,7551,3105,Kilo Code,M1,false
gen-1779206682-QdnCPjf41R1EBX7M7yyO,2026-05-19 16:04:42.186,0.001363,,-0.096959,,0,225428,301,92,224768,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,13422,3401,Kilo Code,M1,false
gen-1779206653-mbL1jTvpQddyQ7GOs8sd,2026-05-19 16:04:13.396,0.001432,,-0.096572,,0,224465,417,225,223872,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,15743,2874,Kilo Code,M1,false
gen-1779206622-m5GHc0prQ7WvOwB6VNui,2026-05-19 16:03:42.306,0.001729,,-0.095799,,0,223624,291,191,222080,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,12866,2786,Kilo Code,M1,false
gen-1779206600-IurbO00mX7G7WZHzlrFR,2026-05-19 16:03:20.156,0.001451,,-0.095358,,0,221722,414,329,221056,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,17173,3066,Kilo Code,M1,false
gen-1779206556-AeZVcr1gb7e83EXanR5r,2026-05-19 16:02:36.020,0.096355,,,,0,220796,355,143,0,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,36357,24349,Kilo Code,M1,false
gen-1779206529-wdTzVPg7svCQ5D6fFGfe,2026-05-19 16:02:09.855,0.001245,,-0.09464,,0,220028,200,95,219392,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,9141,2827,Kilo Code,M1,false
gen-1779206501-IPrCUOFTWQNunVIzSknq,2026-05-19 16:01:40.793,0.001254,,-0.094308,,0,219327,179,43,218624,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,9086,3497,Kilo Code,M1,false
gen-1779206462-hnC7ooYGJNgDzPSa3vZY,2026-05-19 16:01:02.599,0.001157,,-0.094032,,0,218530,149,24,217984,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,6679,2492,Kilo Code,M1,false
gen-1779206447-AKRlwppHooVw4oub7C3h,2026-05-19 16:00:47.081,0.001229,,-0.093701,,0,217802,215,85,217216,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,9656,3228,Kilo Code,M1,false
gen-1779206433-Y5DoWg3ym3MMUMRsERay,2026-05-19 16:00:33.302,0.00119,,-0.09337,,0,217087,147,45,216448,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,7518,3264,Kilo Code,M1,false
gen-1779206395-e2gOfBCBt0hHFTbtUaat,2026-05-19 15:59:55.161,0.001362,,-0.092983,,0,216205,341,132,215552,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,14857,3393,Kilo Code,M1,false
gen-1779206361-nRMTHTzTgPmcNI7dXPD6,2026-05-19 15:59:21.624,0.001828,,-0.092265,,0,214964,672,33,213888,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,25771,3444,Kilo Code,M1,false
gen-1779206341-XPTuUHzmbXPP8FsXMiXa,2026-05-19 15:59:01.228,0.001366,,-0.091879,,0,213651,354,275,212992,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,15494,3010,Kilo Code,M1,false
gen-1779206308-PzF6xII9jATXdumiHN4d,2026-05-19 15:58:28.364,0.001357,,-0.091492,,0,212701,374,144,212096,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,14195,2806,Kilo Code,M1,false
gen-1779206283-Ty1QbLSkhqZhyVqWxzmM,2026-05-19 15:58:03.922,0.001451,,-0.091051,,0,211627,511,383,211072,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,18615,2862,Kilo Code,M1,false
gen-1779206244-OElEf8NUgsgKtP6priAa,2026-05-19 15:57:24.005,0.001799,,-0.090333,,0,210348,726,524,209408,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,27159,2778,Kilo Code,M1,false
gen-1779206229-LRqx1jpTji0VqSBCNbf9,2026-05-19 15:57:09.380,0.001183,,-0.090002,,0,209199,211,129,208640,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,8747,2416,Kilo Code,M1,false
gen-1779206208-EwIcj0QaQRcsfISQwp2v,2026-05-19 15:56:48.167,0.001268,,-0.089615,,0,208434,248,88,207744,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,11960,3462,Kilo Code,M1,false
gen-1779206188-xaGT6wzdwa19Cv9cFKL8,2026-05-19 15:56:28.446,0.001214,,-0.089284,,0,207538,253,107,206976,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,9599,1964,Kilo Code,M1,false
gen-1779206164-zA7ujRX2PUUsQTBuy4z1,2026-05-19 15:56:04.758,0.001454,,-0.088787,,0,206562,445,351,205824,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,17217,3211,Kilo Code,M1,false
gen-1779206134-jQsNz1lN193FYbQqckBj,2026-05-19 15:55:34.649,0.001137,,-0.088511,,0,205720,184,17,205184,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,8564,2308,Kilo Code,M1,false
gen-1779206113-OigFaMr05i9f14d4WAYd,2026-05-19 15:55:13.785,0.001287,,-0.088124,,0,204928,309,190,204288,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,13370,2861,Kilo Code,M1,false
gen-1779206087-FGrpCMRmmIKFkqnduGEz,2026-05-19 15:54:47.646,0.001454,,-0.087572,,0,204057,302,8,203008,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,12277,2392,Kilo Code,M1,false
gen-1779206059-DonCgX5qJQ8CEalRYv6l,2026-05-19 15:54:19.069,0.00838,,-0.080339,,0,203056,449,238,186240,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,19656,4781,Kilo Code,M1,false
gen-1779206041-RsTVf9hwtjNRDb2YZtTW,2026-05-19 15:54:01.329,0.001174,,-0.079952,,0,186133,183,112,185344,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,9708,3533,Kilo Code,M1,false
gen-1779206028-0JELmPie3BXP5Ou8MUcp,2026-05-19 15:53:48.777,0.001067,,-0.079621,,0,185240,126,22,184576,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,6902,2849,Kilo Code,M1,false
gen-1779206007-fgruUsiSN6UBdoRaVfxe,2026-05-19 15:53:26.986,0.002863,,-0.077578,,0,184383,271,131,179840,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,11790,2478,Kilo Code,M1,false
gen-1779205994-6mkxpaXT5QquQqrxn517,2026-05-19 15:53:14.524,0.000951,,-0.077357,,0,179816,102,30,179328,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,6350,2755,Kilo Code,M1,false
gen-1779205971-Aiv4Nv1usG1TizlnLwg0,2026-05-19 15:52:51.707,0.001237,,-0.076915,,0,179008,327,26,178304,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,12256,2557,Kilo Code,M1,false
gen-1779205953-LKWDRzGwJoXEFIblHDR6,2026-05-19 15:52:33.760,0.001148,,-0.076584,,0,178133,282,175,177536,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,12300,2455,Kilo Code,M1,false
gen-1779205925-gqV9qK2q2BMEDLFQ8S0O,2026-05-19 15:52:05.059,0.001158,,-0.076198,,0,177259,286,111,176640,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,10977,1884,Kilo Code,M1,false
gen-1779205899-cVVTwryCstQ0yqZzZy4F,2026-05-19 15:51:39.418,0.001214,,-0.075866,,0,176311,444,66,175872,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,15939,2539,Kilo Code,M1,false
gen-1779205834-mN5yuHCPB4INvkQq9Ju2,2026-05-19 15:50:33.878,0.00293,,-0.07432,,0,174162,1714,1599,172288,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,60940,2860,Kilo Code,M1,false
gen-1779205772-mVvCf7ON64oiprtzhreE,2026-05-19 15:49:32.429,0.002059,,-0.073492,,0,171016,1333,1260,170368,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,47864,2297,Kilo Code,M1,false
gen-1779205739-IgutF05CIRUPplitG2ne,2026-05-19 15:48:59.472,0.011392,,-0.063056,,0,169826,661,541,146176,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,28548,5870,Kilo Code,M1,false
gen-1779205725-fYTcbpxrypLk37AERUTU,2026-05-19 15:48:45.358,0.000856,,-0.062835,,0,146168,125,14,145664,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,6682,2622,Kilo Code,M1,false
gen-1779205692-Bw6GRnI3wGSpMxMH7Upv,2026-05-19 15:48:12.460,0.001515,,-0.062228,,0,144946,796,688,144256,deepseek/deepseek-v4-pro-20260423,DeepSeek,standard,false,true,,tool_calls,tool_calls,28823,2471,Kilo Code,M1,false
gen-1779205678-vZ30nbqLyp9eeq3MLb2T,2026-05-19 15:47:58.671,0.000051,,-0.000155,,0,653,12,0,576,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,211,138,Kilo Code,M1,false
gen-1779205678-zoz6cYUoUgdFs34J3EJO,2026-05-19 15:47:58.192,0.000109,,-0.000155,,0,653,77,0,576,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,729,136,Kilo Code,M1,false
gen-1779205677-mdb4ofPTx1qkZc8cHtrO,2026-05-19 15:47:57.668,0.000052,,-0.000155,,0,653,13,0,576,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,189,121,Kilo Code,M1,false
gen-1779205676-N1e1rPsrKSHj5lhpEH4I,2026-05-19 15:47:56.486,0.000046,,-0.000155,,0,652,7,0,576,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,395,335,Kilo Code,M1,false
gen-1779205674-erldi5D1MrlW7TecLgh3,2026-05-19 15:47:54.298,0.000046,,-0.000155,,0,653,7,0,576,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,193,161,Kilo Code,M1,false
gen-1779205674-iYTtdlesMMrDTV4ITlTJ,2026-05-19 15:47:54.012,0.000046,,-0.000155,,0,652,7,0,576,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,176,146,Kilo Code,M1,false
gen-1779205673-b8veFU673MRjhhpUp3uw,2026-05-19 15:47:53.292,0.000042,,-0.000155,,0,652,3,0,576,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,143,132,Kilo Code,M1,false
gen-1779205673-uVcjl5EYyJ0VMtTlqT9I,2026-05-19 15:47:53.043,0.000044,,-0.000155,,0,652,5,0,576,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,137,111,Kilo Code,M1,false
gen-1779205672-791c9ph2QpvJR3ZX6uMD,2026-05-19 15:47:52.389,0.000116,,-0.000155,,0,652,85,0,576,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,3770,2581,Kilo Code,M1,false
gen-1779205672-H9GJWvKtQC9ad0EC1DDT,2026-05-19 15:47:52.163,0.000055,,-0.000155,,0,651,17,0,576,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,279,150,Kilo Code,M1,false
gen-1779205671-i2q6kc5TaevOjUPVJuEQ,2026-05-19 15:47:51.620,0.000046,,-0.000155,,0,651,7,0,576,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,187,147,Kilo Code,M1,false
gen-1779205671-tiohi17roMS55uyKK9Tt,2026-05-19 15:47:51.135,0.000051,,-0.000155,,0,650,13,0,576,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,547,363,Kilo Code,M1,false
gen-1779205670-m70Zmm2Dx4ibvNmDBrEj,2026-05-19 15:47:50.558,0.000043,,-0.000155,,0,651,4,0,576,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,202,121,Kilo Code,M1,false
gen-1779205670-VFsaYIe3RQlxwGDTeRgn,2026-05-19 15:47:50.020,0.000045,,-0.000155,,0,650,7,0,576,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,213,173,Kilo Code,M1,false
gen-1779205669-5YFDCoROerW9P6BuBNjD,2026-05-19 15:47:49.548,0.000088,,-0.000155,,0,650,55,0,576,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,752,143,Kilo Code,M1,false
