generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name,api_key_disabled
gen-1786814653-8PnYczcxWEN1GId9VSQP,2026-08-15 17:24:13.813,0.000251,,-0.001777,,0,16271,48,10,15872,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,stop,stop,1107,970,OpenCode,M1,false
gen-1786814650-ZFXRAtaXXvDKXjDfocsL,2026-08-15 17:24:10.847,0.000276,,-0.001748,,0,15995,264,110,15616,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,tool_calls,tool_calls,2791,1178,OpenCode,M1,false
gen-1786814649-4yjznk4lOMQYmsq8qS5w,2026-08-15 17:24:09.325,0.000261,,-0.00172,,0,15862,121,0,15360,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,tool_calls,tool_calls,1377,1126,OpenCode,M1,false
gen-1786814646-GyyIzG9bh3BWGqVuOHWL,2026-08-15 17:24:06.465,0.001039,,-0.000114,,0,15721,129,10,1024,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,tool_calls,tool_calls,2618,2191,OpenCode,M1,false
gen-1786814603-UVZAgVxsvHcuKaS2rMHQ,2026-08-15 17:23:23.192,0.000251,,-0.001662,,0,15461,39,0,14848,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,stop,stop,1381,1118,OpenCode,M1,false
gen-1786814601-M3INS8POP3fzGNru8OIE,2026-08-15 17:23:21.323,0.000286,,-0.001605,,0,15249,200,43,14336,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,tool_calls,tool_calls,1681,988,OpenCode,M1,false
gen-1786814598-5ze01aXwSQlaTDdlm8R4,2026-08-15 17:23:18.301,0.000326,,-0.00149,,0,15067,170,49,13312,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,tool_calls,tool_calls,2835,2265,OpenCode,M1,false
gen-1786814596-ZBrb2UON6s1lXthxvMwQ,2026-08-15 17:23:16.331,0.000351,,-0.001261,,0,13947,93,20,11264,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,tool_calls,tool_calls,1689,1046,OpenCode,M1,false
gen-1786814594-4nlDzn2yHtHzYN2KAsm3,2026-08-15 17:23:14.911,0.000786,,-0.000057,,0,11719,76,31,512,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,tool_calls,tool_calls,1074,810,OpenCode,M1,false
gen-1786814579-SIusHombWDElGn7Bc7Ta,2026-08-15 17:22:58.766,0.000053,,-0.000057,,0,859,166,160,512,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,stop,stop,1594,692,OpenCode,M1,false
gen-1786796870-SqLpmalw3cXGQ3jZJxA4,2026-08-15 12:27:50.746,0.027461,,,,0,36085,106,92,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,3014,2572,OpenClaw,M1,false
gen-1786796826-ORHlrHKplalZrhPyKIZ0,2026-08-15 12:27:06.609,0.027234,,,,0,35368,189,0,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,1933,911,OpenClaw,M1,false
gen-1786796824-dRcyu6COBtaXtPTxZ9bJ,2026-08-15 12:27:04.965,0.006996,,-0.019582,,0,35133,61,0,29011,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,tool_calls,1160,1103,OpenClaw,M1,false
gen-1786796823-dBhFOaUooQ34fQUUXHta,2026-08-15 12:27:03.343,0.026633,,,,0,35016,99,0,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,tool_calls,1356,1300,OpenClaw,M1,false
gen-1786796818-NFsM4IntUD07kQyXUpjK,2026-08-15 12:26:58.727,0.002576,,-0.009758,,0,16331,23,0,14457,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,tool_calls,1414,1368,OpenClaw,M1,false
gen-1786796816-F17NjLJvaYEQ0OKajdIN,2026-08-15 12:26:56.003,0.01285,,,,0,15749,277,0,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,tool_calls,2318,1474,OpenClaw,M1,false
gen-1786796813-TiJCVkvbNk8zTXq0cw5W,2026-08-15 12:26:53.526,0.003903,,-0.008697,,0,15416,277,0,12885,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,tool_calls,2198,1412,OpenClaw,M1,false
gen-1786796800-uNR1Yb1qjeOk5oDNWOXM,2026-08-15 12:26:40.610,0.014514,,,,0,15068,857,743,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,tool_calls,4414,1619,OpenClaw,M1,false
gen-1786796713-r9aUUwqBwtmwUyJlewvz,2026-08-15 12:25:13.502,0.000073,,,,0,194,135,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,747,293,Agenticous AI agent for MiMi Money Support,M1,false
gen-1786794859-V9h5T3gek2KGdH539wbT,2026-08-15 11:54:19.928,0.00382,,-0.009879,,0,17411,171,0,14636,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,1421,748,OpenClaw,M1,false
gen-1786794857-4qE9SlSHRVkp7Us3s5Kx,2026-08-15 11:54:17.660,0.013272,,,,0,17117,116,0,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,tool_calls,1991,1843,OpenClaw,M1,false
gen-1786794856-7L9hKmCt1OVlzGTAWG10,2026-08-15 11:54:16.090,0.003188,,-0.009859,,0,16827,114,0,14606,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,tool_calls,1377,1322,OpenClaw,M1,false
gen-1786794849-qOFo094edeQDAXFVJ83L,2026-08-15 11:54:09.583,0.012667,,,,0,16595,59,0,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,tool_calls,1066,1035,OpenClaw,M1,false
gen-1786794848-E1REwQm4u59FDnyh5drY,2026-08-15 11:54:08.103,0.002732,,-0.009907,,0,16513,68,0,14678,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,tool_calls,1328,1266,OpenClaw,M1,false
gen-1786794846-DF9J794VRZFSd1NMZ9Ey,2026-08-15 11:54:06.549,0.002627,,-0.009911,,0,16364,71,0,14684,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,tool_calls,1170,1122,OpenClaw,M1,false
gen-1786794845-lhtdmtyhsYbXn89MF8Fb,2026-08-15 11:54:05.005,0.003608,,-0.008814,,0,16219,69,0,13058,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,tool_calls,1204,1153,OpenClaw,M1,false
gen-1786794843-Hb2Cjs63JhrQBzXQ3Dkw,2026-08-15 11:54:03.409,0.003498,,-0.008818,,0,16072,70,0,13064,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,tool_calls,1169,1122,OpenClaw,M1,false
gen-1786794839-dnqTVc5gJx8BlVbNPViA,2026-08-15 11:53:59.616,0.013433,,,,0,15931,396,329,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,tool_calls,3327,1754,OpenClaw,M1,false
gen-1786794758-CpE32CB23jwAU1fzSzxF,2026-08-15 11:52:38.695,0.002894,,-0.008768,,0,15441,22,0,12991,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,1422,1399,OpenClaw,M1,false
gen-1786794755-3BFvpZW0tKSqcen3r1tB,2026-08-15 11:52:35.255,0.013397,,,,0,15073,558,542,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,tool_calls,3252,1526,OpenClaw,M1,false
gen-1786794734-LW6yzErQ8VJ7GgY8qkJm,2026-08-15 11:52:14.343,0.000076,,,,0,193,144,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,652,258,Agenticous AI agent for MiMi Money Support,M1,false
gen-1786783960-MrdLPuMUaJB3pwnhJeX0,2026-08-15 08:52:40.626,0.00006,,,,0,192,103,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,501,238,Agenticous AI agent for MiMi Money Support,M1,false
gen-1786777831-A5GyMGXLKsB3d7Wn9q9x,2026-08-15 07:10:31.374,0.011524,,,,0,14561,161,160,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,1529,1405,OpenClaw,M1,false
gen-1786777825-VHIGsCvZJVnT20CguqZ5,2026-08-15 07:10:25.855,0.010986,,,,0,14644,1,0,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,893,858,OpenClaw,M1,false
gen-1786777821-8k8vsW1paJTTIm6LkhWn,2026-08-15 07:10:20.987,0.011512,,,,0,14580,154,134,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,tool_calls,2138,2010,OpenClaw,M1,false
gen-1786777806-YpSWskJlDkvkzLSvEaoO,2026-08-15 07:10:06.329,0.017562,,,,0,14891,1705,1566,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,7812,1403,OpenClaw,M1,false
gen-1786777615-bYZJTSPYy3OKadepxDh6,2026-08-15 07:06:55.342,0.000018,,,,0,4,4,4,0,google/gemini-3.6-flash-20260721,Google AI Studio,standard,false,true,,MAX_TOKENS,length,2318,2318,Agenticous AI agent for MiMi Money Support,M1,false
gen-1786775855-ZHDZrsDiiWsTlBmaxdRN,2026-08-15 06:37:35.816,0.000048,,,,0,194,73,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,483,284,Agenticous AI agent for MiMi Money Support,M1,false
gen-1786775849-XgMlKt8LASYudUjnbeaV,2026-08-15 06:37:29.312,0.078743,,0.01553,,0,21051,4,0,0,anthropic/claude-4.6-sonnet-20260217,Anthropic,standard,false,true,,end_turn,stop,1122,1063,OpenClaw,M1,false
gen-1786775843-OKhgEmhHd2IhCeJqKk08,2026-08-15 06:37:23.176,0.007731,,-0.055973,,0,21210,5,0,20731,anthropic/claude-4.6-sonnet-20260217,Anthropic,standard,false,true,,end_turn,stop,1450,1447,OpenClaw,M1,false
gen-1786775837-tTU1hb3mmMasZCoiTqH4,2026-08-15 06:37:17.452,0.079658,,0.015548,,0,21080,58,0,0,anthropic/claude-4.6-sonnet-20260217,Anthropic,standard,false,true,,tool_use,tool_calls,1947,1698,OpenClaw,M1,false
gen-1786775826-vV0owoiAIdGCRWda8zwP,2026-08-15 06:37:06.616,0.082878,,0.015582,,0,21372,212,0,0,anthropic/claude-4.6-sonnet-20260217,Anthropic,standard,false,true,,end_turn,stop,5665,1504,OpenClaw,M1,false
gen-1786774632-g3nZZOOBsKvksMRTAm2Y,2026-08-15 06:17:12.759,0.009846,,-0.055998,,0,21223,145,0,20740,anthropic/claude-4.6-sonnet-20260217,Anthropic,standard,false,true,,end_turn,stop,3181,1061,OpenClaw,M1,false
gen-1786774618-5aEX6K7BK4A57Cx398jB,2026-08-15 06:16:58.355,0.079704,,0.015555,,0,21093,58,0,0,anthropic/claude-4.6-sonnet-20260217,Anthropic,standard,false,true,,tool_use,tool_calls,2393,2132,OpenClaw,M1,false
gen-1786730701-mgbNgJEJvc2P6ruBlsmm,2026-08-14 18:05:00.932,0.000243,,-0.000172,,0,1224,55,0,640,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,353,192,Kilo Code,M1,false
gen-1786645679-KGnK124IR3QwAsHfGGjr,2026-08-13 18:27:59.167,0.000762,,,,0,52,76,76,0,google/gemini-3.5-flash-20260519,Google,standard,false,true,,MAX_TOKENS,length,2061,1492,,M1,false
gen-1786640046-MpNuqNQhxWpzA8dB0rCR,2026-08-13 16:54:06.857,0.008621,,-0.0558,,0,21299,35,0,20667,anthropic/claude-4.6-sonnet-20260217,Anthropic,standard,false,true,,end_turn,stop,2243,1384,OpenClaw,M1,false
gen-1786640044-GhMBMbwyfFn6yeJ3uWEE,2026-08-13 16:54:03.991,0.081302,,0.0155,,0,21084,170,0,0,anthropic/claude-4.6-sonnet-20260217,Anthropic,standard,false,true,,tool_use,tool_calls,2382,1680,OpenClaw,M1,false
gen-1786639896-HV7IMf04JB6pdgbVvezs,2026-08-13 16:51:36.240,0.011417,,-0.0558,,0,21296,222,0,20667,anthropic/claude-4.6-sonnet-20260217,Anthropic,standard,false,true,,end_turn,stop,7079,2381,OpenClaw,M1,false
gen-1786639893-gudbGKzxTxBkpFZ2A8dP,2026-08-13 16:51:33.291,0.081293,,0.0155,,0,21081,170,0,0,anthropic/claude-4.6-sonnet-20260217,Anthropic,standard,false,true,,tool_use,tool_calls,2677,1522,OpenClaw,M1,false
gen-1786639864-eF10pKs62WDq1egOHYxq,2026-08-13 16:51:04.643,0.008385,,-0.05579,,0,21252,28,0,20663,anthropic/claude-4.6-sonnet-20260217,Anthropic,standard,false,true,,end_turn,stop,2232,1794,OpenClaw,M1,false
gen-1786639861-C5JuXrT2Vl02AejhfDz1,2026-08-13 16:51:00.940,0.080324,,0.015497,,0,21054,111,0,0,anthropic/claude-4.6-sonnet-20260217,Anthropic,standard,false,true,,tool_use,tool_calls,2719,1624,OpenClaw,M1,false
gen-1786639751-kQ1WacS7UWjMFsm0oeIp,2026-08-13 16:49:11.950,0.00824,,-0.05421,,0,20667,30,0,20078,anthropic/claude-4.6-sonnet-20260217,Anthropic,standard,false,true,,end_turn,stop,1784,1203,OpenClaw,M1,false
gen-1786639748-K35iAX49mpSrs3KQrhSK,2026-08-13 16:49:08.582,0.07813,,0.015058,,0,20469,111,0,0,anthropic/claude-4.6-sonnet-20260217,Anthropic,standard,false,true,,tool_use,tool_calls,2771,1963,OpenClaw,M1,false
gen-1786639694-CAx7HTM1L5BfHAOKp7Vh,2026-08-13 16:48:14.031,0,,,,0,0,0,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,MALFORMED_FUNCTION_CALL,error,1951,1106,OpenClaw,M1,false
gen-1786639640-RULBuKa44ESlYuzqkqnK,2026-08-13 16:47:20.495,0,,,,0,0,0,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,MALFORMED_FUNCTION_CALL,error,1309,913,OpenClaw,M1,false
gen-1786639592-taEw9mhmxI0CWQj1CjZK,2026-08-13 16:46:32.265,0,,,,0,0,0,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,MALFORMED_FUNCTION_CALL,error,1707,1004,OpenClaw,M1,false
gen-1786639535-nPuS72MYmxdR1RKoyO4t,2026-08-13 16:45:35.260,0,,,,0,0,0,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,MALFORMED_FUNCTION_CALL,error,1623,1173,OpenClaw,M1,false
gen-1786639415-4z4Jifl20HaAciEJcDPE,2026-08-13 16:43:34.935,0,,,,0,0,0,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,MALFORMED_FUNCTION_CALL,error,1797,1092,OpenClaw,M1,false
gen-1786639352-7K9D63cnAUJX2X8J3c3x,2026-08-13 16:42:32.586,0.00018,,-0.001221,,0,13737,71,0,13571,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,689,332,OpenClaw,M1,false
gen-1786639349-xHYFXO0bjb6AjQ6FkzZK,2026-08-13 16:42:29.349,0.001578,,,,0,13404,596,540,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,tool_calls,2514,974,OpenClaw,M1,false
gen-1786361660-vvhNs4Tn8NQyWWNKL1wn,2026-08-10 11:34:19.888,0.000295,,,,0,2348,151,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,766,262,Agenticous AI agent for MiMi Money Support,M1,false
gen-1786361581-ztlshp7SbqWRyvCfbglj,2026-08-10 11:33:01.243,0.000306,,,,0,2329,184,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,979,356,Agenticous AI agent for MiMi Money Support,M1,false
gen-1786361235-KEsb2ZGK9kEvmRWzSgW5,2026-08-10 11:27:14.872,0.000077,,,,0,198,145,0,0,google/gemini-2.5-flash-lite,Google,standard,false,true,,STOP,stop,594,299,Agenticous AI agent for MiMi Money Support,M1,false
gen-1786360359-FaYYCXP4xmWbouen6Xo9,2026-08-10 11:12:39.197,0.000352,,,,0,1013,54,0,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,468,239,Kilo Code,M1,false
gen-1786281882-odj5bJQRM8jqpXdcKhEC,2026-08-09 13:24:42.233,0.000186,,-0.000207,,0,1251,21,0,768,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,278,200,Kilo Code,M1,false
gen-1786281880-PIiCwk42FspacRGS1A9l,2026-08-09 13:24:40.283,0.000186,,-0.000207,,0,1250,21,0,768,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,310,207,Kilo Code,M1,false
gen-1786281878-UcJI0EBcCRbLjzMm1Ny1,2026-08-09 13:24:38.071,0.00018,,-0.000207,,0,1251,14,0,768,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,250,204,Kilo Code,M1,false
gen-1786281871-OHmeDcXRMXSkJhRyNrhS,2026-08-09 13:24:31.118,0.000185,,-0.000207,,0,1232,26,0,768,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,769,237,Kilo Code,M1,false
gen-1786281870-v1Y1NtLZbnDvsxQdZjjZ,2026-08-09 13:24:30.679,0.000173,,-0.000207,,0,1231,13,0,768,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,274,198,Kilo Code,M1,false
gen-1786281869-wiNSQN3WaedVNhlvOJyD,2026-08-09 13:24:29.269,0.000219,,-0.000172,,0,1231,26,0,640,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,384,239,Kilo Code,M1,false
gen-1786281830-N0ODSwyweTMPOhMptd7X,2026-08-09 13:23:50.706,0.000237,,-0.000172,,0,1204,54,0,640,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,493,188,Kilo Code,M1,false
gen-1786281813-7YyHKbRirY26JbIuLw85,2026-08-09 13:23:33.853,0.000112,,-0.000276,,0,1192,35,0,1024,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,900,159,Kilo Code,M1,false
gen-1786281813-ZvzUcI7961CERjSg5jro,2026-08-09 13:23:33.717,0.000208,,-0.000172,,0,1192,26,0,640,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,861,652,Kilo Code,M1,false
gen-1786281807-5b4eVFedk4teyATgR2fl,2026-08-09 13:23:27.209,0.000182,,-0.000172,,0,1132,17,0,640,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,351,265,Kilo Code,M1,false
gen-1786281792-XYyTT9ZuQXxoITu32h85,2026-08-09 13:23:12.719,0.000233,,-0.000172,,0,753,200,0,640,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,1767,524,Kilo Code,M1,false
gen-1786281792-yyWXPzFTv2M3THgFTsGh,2026-08-09 13:23:12.355,0.000265,,-0.000172,,0,752,236,0,640,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,1927,304,Kilo Code,M1,false
gen-1786281790-WY1nYrhfIoEU8VvpcGua,2026-08-09 13:23:10.718,0.000172,,-0.000172,,0,751,133,0,640,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,964,178,Kilo Code,M1,false
gen-1786281790-NrCGTkhe44CGzOfS5GYG,2026-08-09 13:23:10.539,0.000443,,,,0,751,242,0,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,1284,245,Kilo Code,M1,false
gen-1785762424-9Wd7dGJsFRl16vEDNdgB,2026-08-03 13:07:04.634,0.000376,,-0.000172,,0,1792,13,0,640,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,469,423,Kilo Code,M1,false
gen-1785762423-FlHfOm6OMjl30W3IetG6,2026-08-03 13:07:03.249,0.000375,,-0.000172,,0,1790,13,0,640,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,455,412,Kilo Code,M1,false
